WnvPresent,Tavg,DewPoint,PrecipTotal,StnPressure,AvgSpeed,Rain,Mist,Dust,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,low_risk,medium_risk,high_risk,very_high_risk,mth_7,mth_8,mth_9,mth_10
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,69,54,0.0,29.33,5.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,69,54,0.0,29.33,5.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,69,54,0.0,29.33,5.1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,69,54,0.0,29.33,5.1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,69,54,0.0,29.33,5.1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,69,54,0.0,29.33,5.1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,69,54,0.0,29.33,5.1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,69,54,0.0,29.33,5.1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,69,54,0.0,29.33,5.1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,69,54,0.0,29.33,5.1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,69,54,0.0,29.33,5.1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,84,70,0.58,29.1,14.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,86,69,0.0,29.17,13.9,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,71,54,0.0,29.44,5.4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,71,53,0.0,29.38,4.8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,75,61,0.0,28.91,10.9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,75,61,0.0,28.91,10.9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,75,61,0.0,28.91,10.9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,78,71,0.5,29.24,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,76,60,0.16,28.97,9.8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,79,70,0.84,29.31,10.5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
